customer_id,segment,product_type,channel,campaign_id,sent_date,opened,clicked,response_flag,complaint_flag,escalation_flag,engagement_score,sentiment_text,premium_bucket,tenure_months,days_since_last_contact,opt_out_flag,needs_intervention
CUST_256867,Standard,Life,Email,CAMP_010,2026-03-03,0,0,0,0,0,0.0,negative,Mid,46,109,0,0
CUST_995382,Basic,Auto,Email,CAMP_004,2026-03-28,1,0,0,0,0,0.35,mixed,Mid,63,71,0,0
CUST_272925,Premium,Health,Phone,CAMP_005,2026-02-17,1,0,0,0,0,0.35,mixed,Low,23,92,0,0
CUST_291616,Basic,Home,Phone,CAMP_004,2026-04-13,1,0,0,0,0,0.35,mixed,Mid,102,25,0,0
CUST_902695,Basic,Health,Email,CAMP_008,2026-04-16,0,0,0,0,0,0.0,negative,Mid,10,176,0,1
CUST_351370,Basic,Home,Email,CAMP_007,2026-03-20,0,0,0,0,0,0.0,negative,High,119,54,0,0
CUST_396203,Standard,Auto,SMS,CAMP_009,2026-03-13,0,0,1,0,0,0.25,mixed,Low,38,162,0,0
CUST_694797,Standard,Auto,Phone,CAMP_009,2026-03-26,0,0,1,0,0,0.15,negative,Low,59,116,1,0
CUST_007820,Standard,Life,Email,CAMP_010,2026-04-14,0,0,0,0,0,0.0,negative,Low,106,53,1,0
CUST_520493,Standard,Life,SMS,CAMP_004,2026-04-22,0,0,0,0,0,0.0,negative,Low,79,88,0,0
CUST_955753,Basic,Health,Direct Mail,CAMP_006,2026-02-05,0,0,0,0,0,0.0,negative,High,7,21,1,1
CUST_877674,Basic,Health,Email,CAMP_004,2026-03-24,0,0,1,0,0,0.25,mixed,Low,73,111,0,0
CUST_716285,Standard,Auto,SMS,CAMP_008,2026-02-17,0,0,0,0,1,0.0,negative,Low,68,11,0,1
CUST_687082,Premium,Home,SMS,CAMP_008,2026-02-03,1,0,0,0,0,0.35,mixed,High,112,115,0,0
CUST_960578,Standard,Auto,SMS,CAMP_003,2026-01-29,1,0,0,0,0,0.25,mixed,Low,68,35,1,0
CUST_363592,Premium,Auto,Phone,CAMP_009,2026-02-06,1,0,0,0,0,0.35,mixed,Low,120,23,0,0
CUST_633390,Standard,Auto,SMS,CAMP_003,2026-03-10,0,0,0,0,0,0.0,negative,Mid,64,40,1,1
CUST_188365,Standard,Auto,SMS,CAMP_010,2026-04-16,0,0,0,0,0,0.0,negative,Low,24,16,0,1
CUST_722853,Basic,Life,Email,CAMP_009,2026-04-19,0,0,0,0,1,0.0,negative,High,61,160,0,1
CUST_414660,Premium,Auto,Phone,CAMP_001,2026-04-09,0,0,1,0,0,0.25,mixed,Mid,111,169,0,0
CUST_009448,Premium,Auto,Email,CAMP_004,2026-03-28,0,0,0,1,0,0.0,negative,Low,3,167,0,1
CUST_924922,Premium,Auto,Email,CAMP_004,2026-03-25,1,0,0,0,0,0.35,mixed,Mid,48,130,0,1
CUST_955523,Basic,Life,SMS,CAMP_009,2026-01-30,1,0,0,0,0,0.35,mixed,High,6,41,0,0
CUST_593862,Standard,Life,SMS,CAMP_008,2026-04-13,1,0,0,0,0,0.35,mixed,Low,102,137,0,1
CUST_808999,Premium,Health,Direct Mail,CAMP_001,2026-01-31,0,0,0,0,0,0.0,negative,Mid,62,137,1,0
CUST_572200,Premium,Auto,Phone,CAMP_009,2026-04-10,1,0,1,0,0,0.6,neutral,Mid,86,42,0,0
CUST_843685,Standard,Auto,Phone,CAMP_003,2026-04-04,1,0,0,0,0,0.35,mixed,Mid,117,151,0,1
CUST_189836,Standard,Home,Email,CAMP_004,2026-02-22,0,0,0,0,0,0.0,negative,Mid,100,180,0,1
CUST_452118,Standard,Life,SMS,CAMP_002,2026-02-06,1,0,0,0,0,0.25,mixed,Low,49,68,1,0
CUST_928988,Standard,Auto,Direct Mail,CAMP_002,2026-04-19,0,0,0,0,0,0.0,negative,Mid,113,106,0,0
CUST_786335,Basic,Auto,Email,CAMP_006,2026-02-18,0,0,0,0,0,0.0,negative,Low,57,157,0,1
CUST_214463,Standard,Home,Phone,CAMP_001,2026-03-18,1,0,1,0,0,0.6,neutral,Mid,118,47,0,0
CUST_195149,Standard,Auto,SMS,CAMP_001,2026-04-02,0,0,0,0,0,0.0,negative,Mid,118,178,0,1
CUST_319199,Premium,Home,Email,CAMP_008,2026-03-12,1,0,0,0,0,0.35,mixed,Low,27,54,0,0
CUST_830762,Basic,Health,SMS,CAMP_004,2026-02-20,0,0,1,0,0,0.25,mixed,Low,94,175,0,0
CUST_078487,Basic,Life,Email,CAMP_007,2026-03-14,1,0,1,0,0,0.6,neutral,High,84,42,0,0
CUST_815035,Basic,Home,Email,CAMP_010,2026-03-14,0,0,0,0,0,0.0,negative,Low,93,134,0,1
CUST_118745,Standard,Home,Email,CAMP_001,2026-03-10,0,0,0,0,0,0.0,negative,Low,21,95,0,0
CUST_597842,Standard,Health,Email,CAMP_008,2026-03-05,0,0,0,0,0,0.0,negative,Low,61,67,0,0
CUST_832849,Basic,Life,Email,CAMP_002,2026-02-02,0,0,0,0,1,0.0,negative,Mid,19,79,0,1
CUST_700298,Basic,Life,Phone,CAMP_008,2026-03-01,0,0,0,0,0,0.0,negative,Low,108,41,0,1
CUST_658278,Standard,Health,Email,CAMP_004,2026-03-03,1,0,0,0,0,0.35,mixed,High,105,121,0,1
CUST_804753,Standard,Auto,Phone,CAMP_002,2026-02-20,1,1,1,0,0,0.9,positive,Mid,70,179,0,0
CUST_157142,Standard,Auto,SMS,CAMP_003,2026-02-07,0,0,0,0,0,0.0,negative,Low,16,106,0,0
CUST_727668,Basic,Home,Email,CAMP_004,2026-03-07,1,0,0,0,0,0.35,mixed,Mid,79,49,0,0
CUST_925989,Standard,Home,Email,CAMP_008,2026-04-23,0,0,0,0,0,0.0,negative,Low,53,121,0,1
CUST_740635,Standard,Auto,Direct Mail,CAMP_007,2026-02-14,0,0,1,0,0,0.25,mixed,Low,95,79,0,0
CUST_794217,Standard,Auto,SMS,CAMP_008,2026-04-02,0,0,0,0,0,0.0,negative,Mid,12,166,0,1
CUST_370655,Standard,Health,Direct Mail,CAMP_001,2026-04-25,0,0,0,0,0,0.0,negative,Low,49,47,0,0
CUST_912087,Standard,Life,Email,CAMP_010,2026-04-26,0,0,1,0,0,0.25,mixed,High,44,93,0,0
CUST_189280,Premium,Life,Phone,CAMP_005,2026-02-26,1,1,0,0,0,0.65,neutral,Mid,115,89,0,0
CUST_855042,Basic,Auto,Phone,CAMP_002,2026-02-10,0,0,0,1,0,0.0,negative,Low,36,160,0,1
CUST_441534,Standard,Home,Direct Mail,CAMP_010,2026-04-05,1,0,0,0,0,0.35,mixed,High,119,19,0,0
CUST_955692,Standard,Life,Email,CAMP_008,2026-02-25,0,0,0,0,0,0.0,negative,Mid,111,111,0,0
CUST_819176,Standard,Life,Direct Mail,CAMP_001,2026-02-24,1,0,0,0,0,0.35,mixed,Low,71,146,0,1
CUST_384231,Standard,Life,Email,CAMP_005,2026-04-04,0,0,0,0,0,0.0,negative,Mid,21,65,0,0
CUST_587718,Standard,Life,Phone,CAMP_010,2026-02-21,0,0,0,0,0,0.0,negative,High,27,91,0,0
CUST_935899,Standard,Home,SMS,CAMP_007,2026-03-17,0,0,1,0,0,0.25,mixed,Mid,3,53,0,0
CUST_377689,Premium,Health,SMS,CAMP_002,2026-03-13,0,0,0,0,0,0.0,negative,Mid,93,75,0,0
CUST_682663,Basic,Home,Email,CAMP_008,2026-04-15,1,0,1,0,0,0.6,neutral,Mid,88,171,0,0
CUST_070078,Standard,Auto,Phone,CAMP_002,2026-04-05,0,0,0,0,0,0.0,negative,Low,39,65,0,0
CUST_090076,Standard,Health,Email,CAMP_004,2026-03-03,0,0,1,0,0,0.25,mixed,Low,88,36,0,0
CUST_329387,Standard,Auto,SMS,CAMP_002,2026-01-29,0,0,0,0,0,0.0,negative,Mid,70,104,0,0
CUST_779283,Basic,Home,SMS,CAMP_007,2026-02-20,1,0,0,0,0,0.35,mixed,High,98,85,0,0
CUST_076454,Standard,Auto,Phone,CAMP_010,2026-02-13,1,0,0,0,0,0.35,mixed,Mid,11,141,0,1
CUST_383100,Basic,Auto,SMS,CAMP_001,2026-04-10,0,0,0,0,0,0.0,negative,Low,24,6,0,1
CUST_534403,Basic,Home,SMS,CAMP_007,2026-04-09,1,1,1,0,0,0.9,positive,Mid,97,163,0,0
CUST_381158,Standard,Auto,SMS,CAMP_003,2026-02-01,1,1,1,0,0,0.9,positive,Low,45,127,0,0
CUST_138869,Standard,Home,SMS,CAMP_008,2026-03-02,1,1,0,0,0,0.65,neutral,Low,116,152,0,0
CUST_815025,Basic,Health,SMS,CAMP_002,2026-02-11,1,0,1,0,0,0.6,neutral,Mid,106,73,0,0
CUST_759230,Standard,Auto,Phone,CAMP_004,2026-04-16,1,1,0,0,0,0.65,neutral,Low,12,80,0,0
CUST_882252,Standard,Health,Phone,CAMP_003,2026-04-04,0,0,0,0,0,0.0,negative,High,49,60,0,0
CUST_082306,Standard,Home,SMS,CAMP_009,2026-02-10,1,0,1,0,0,0.6,neutral,Mid,88,150,0,0
CUST_153363,Standard,Life,Email,CAMP_001,2026-04-02,1,0,0,0,0,0.35,mixed,Mid,17,12,0,0
CUST_494142,Premium,Home,SMS,CAMP_006,2026-04-12,1,0,0,0,0,0.35,mixed,High,104,95,0,0
CUST_773690,Standard,Home,Email,CAMP_002,2026-02-03,0,0,1,0,0,0.25,mixed,Mid,12,47,0,0
CUST_356203,Premium,Auto,Email,CAMP_006,2026-03-26,0,0,0,0,0,0.0,negative,High,14,115,0,0
CUST_494025,Standard,Life,Phone,CAMP_008,2026-03-17,1,0,0,1,0,0.2,negative,High,66,174,0,1
CUST_924444,Standard,Health,Email,CAMP_008,2026-02-13,1,0,1,0,0,0.6,neutral,Mid,30,122,0,0
CUST_724286,Basic,Life,SMS,CAMP_001,2026-04-22,0,0,0,0,0,0.0,negative,Low,77,8,0,1
CUST_228106,Premium,Life,Direct Mail,CAMP_008,2026-01-30,0,0,0,0,0,0.0,negative,Low,48,72,0,0
CUST_661284,Standard,Life,Email,CAMP_003,2026-03-14,0,0,1,0,0,0.25,mixed,High,33,5,0,0
CUST_042029,Standard,Home,Email,CAMP_007,2026-04-19,0,0,0,0,0,0.0,negative,Low,101,87,0,0
CUST_779573,Premium,Auto,Email,CAMP_010,2026-02-26,0,0,0,0,0,0.0,negative,High,20,31,0,1
CUST_205724,Standard,Life,Email,CAMP_002,2026-02-24,0,0,0,0,0,0.0,negative,Low,60,125,0,1
CUST_235916,Premium,Health,Phone,CAMP_004,2026-04-05,1,0,1,0,0,0.6,neutral,Mid,21,96,0,0
CUST_798808,Standard,Home,Phone,CAMP_009,2026-02-19,1,0,0,1,0,0.2,negative,Low,17,55,0,1
CUST_824030,Standard,Health,SMS,CAMP_002,2026-03-15,1,1,0,0,0,0.65,neutral,High,25,155,0,0
CUST_698054,Standard,Health,Email,CAMP_003,2026-02-14,1,0,0,0,0,0.35,mixed,Low,31,135,0,1
CUST_607981,Standard,Auto,SMS,CAMP_006,2026-02-04,1,1,0,0,0,0.65,neutral,Low,50,113,0,0
CUST_310169,Premium,Life,Email,CAMP_010,2026-03-02,0,0,0,0,0,0.0,negative,High,57,64,0,0
CUST_065920,Premium,Life,SMS,CAMP_003,2026-02-10,0,0,0,0,0,0.0,negative,Low,17,49,0,0
CUST_923760,Premium,Home,SMS,CAMP_004,2026-03-17,1,0,0,0,0,0.35,mixed,Low,5,105,0,0
CUST_394509,Standard,Life,Email,CAMP_008,2026-03-14,0,0,0,0,0,0.0,negative,High,12,142,0,1
CUST_587715,Standard,Health,Phone,CAMP_002,2026-03-13,1,0,0,0,0,0.35,mixed,High,76,151,0,1
CUST_086830,Standard,Life,Phone,CAMP_004,2026-04-27,0,0,0,0,0,0.0,negative,Low,117,140,0,1
CUST_059492,Standard,Health,Email,CAMP_004,2026-04-16,0,0,0,0,0,0.0,negative,Mid,4,4,0,1
CUST_750608,Premium,Health,SMS,CAMP_005,2026-03-09,1,0,0,0,0,0.35,mixed,Low,5,178,0,1
CUST_547742,Basic,Health,SMS,CAMP_006,2026-02-15,1,0,0,0,0,0.35,mixed,Low,94,43,0,0
CUST_878249,Premium,Health,Email,CAMP_003,2026-02-16,0,0,1,0,0,0.25,mixed,Mid,87,1,0,0
CUST_746646,Premium,Auto,Email,CAMP_004,2026-04-06,0,0,0,0,0,0.0,negative,Low,89,101,0,0
CUST_583275,Premium,Auto,SMS,CAMP_010,2026-04-15,1,0,0,0,0,0.35,mixed,Mid,21,82,0,0
CUST_992992,Basic,Auto,Direct Mail,CAMP_009,2026-04-21,0,0,0,0,0,0.0,negative,Low,104,19,0,1
CUST_446053,Standard,Auto,SMS,CAMP_010,2026-04-23,1,0,0,0,0,0.35,mixed,High,75,38,0,0
CUST_537323,Standard,Life,SMS,CAMP_007,2026-02-01,0,0,0,0,0,0.0,negative,Mid,19,37,0,1
CUST_264397,Basic,Life,SMS,CAMP_006,2026-04-14,0,0,0,0,0,0.0,negative,Low,14,79,0,0
CUST_163497,Premium,Home,Email,CAMP_003,2026-04-07,0,0,0,0,0,0.0,negative,High,73,135,0,1
CUST_169811,Basic,Auto,Email,CAMP_002,2026-02-13,0,0,1,0,0,0.25,mixed,High,94,123,0,0
CUST_031558,Standard,Life,Email,CAMP_006,2026-02-22,0,0,0,0,0,0.0,negative,Low,94,4,0,1
CUST_193491,Standard,Home,Direct Mail,CAMP_005,2026-04-27,0,0,0,0,0,0.0,negative,High,71,31,0,1
CUST_994334,Standard,Health,Phone,CAMP_008,2026-03-10,1,0,0,0,0,0.35,mixed,Low,62,110,0,0
CUST_932646,Standard,Auto,Direct Mail,CAMP_001,2026-04-02,1,0,0,0,0,0.35,mixed,Low,84,145,0,1
CUST_222039,Basic,Home,Email,CAMP_009,2026-02-03,0,0,1,0,0,0.25,mixed,Low,16,6,0,0
CUST_917229,Premium,Auto,SMS,CAMP_002,2026-03-28,0,0,0,0,0,0.0,negative,Low,44,60,0,0
CUST_773470,Basic,Home,SMS,CAMP_004,2026-02-24,0,0,1,0,0,0.25,mixed,Mid,12,20,0,0
CUST_857444,Standard,Health,Email,CAMP_004,2026-04-09,0,0,0,0,0,0.0,negative,Mid,101,87,0,0
CUST_419095,Standard,Home,Email,CAMP_010,2026-02-08,0,0,0,0,0,0.0,negative,High,73,70,0,0
CUST_742145,Basic,Home,Phone,CAMP_008,2026-04-29,0,0,0,0,0,0.0,negative,Low,94,31,0,1
CUST_365214,Premium,Home,SMS,CAMP_001,2026-02-19,1,0,0,1,0,0.2,negative,Low,60,174,0,1
CUST_207717,Basic,Home,SMS,CAMP_009,2026-03-07,1,0,0,0,0,0.35,mixed,Low,112,138,0,1
CUST_810735,Standard,Life,Email,CAMP_007,2026-01-31,0,0,0,0,0,0.0,negative,Low,112,98,0,0
CUST_275477,Basic,Health,SMS,CAMP_001,2026-02-06,1,0,1,0,0,0.6,neutral,High,74,138,0,0
CUST_417465,Premium,Life,Email,CAMP_008,2026-04-24,0,0,0,0,0,0.0,negative,Mid,101,56,0,0
CUST_291907,Standard,Life,Email,CAMP_001,2026-04-02,1,1,0,0,0,0.65,neutral,Mid,80,169,0,0
CUST_932184,Standard,Home,SMS,CAMP_005,2026-04-20,0,0,1,0,0,0.25,mixed,Mid,87,74,0,0
CUST_158801,Standard,Auto,Email,CAMP_002,2026-04-15,0,0,0,0,1,0.0,negative,Low,30,69,0,1
CUST_122463,Premium,Life,Direct Mail,CAMP_001,2026-03-29,1,0,1,0,0,0.6,neutral,Low,118,102,0,0
CUST_405906,Standard,Health,SMS,CAMP_006,2026-03-28,0,0,1,0,0,0.25,mixed,Mid,23,104,0,0
CUST_394370,Basic,Life,Email,CAMP_007,2026-02-27,0,0,0,0,0,0.0,negative,High,84,112,0,0
CUST_145612,Premium,Auto,Email,CAMP_005,2026-04-02,0,0,1,0,0,0.25,mixed,Low,73,150,0,0
CUST_742379,Basic,Life,Phone,CAMP_004,2026-04-24,1,0,0,0,0,0.35,mixed,Low,12,48,0,0
CUST_042067,Basic,Health,Email,CAMP_006,2026-02-19,0,0,0,0,0,0.0,negative,Mid,93,127,0,1
CUST_585926,Premium,Auto,Email,CAMP_002,2026-04-27,1,1,0,0,0,0.65,neutral,Low,10,35,0,0
CUST_107637,Premium,Auto,Email,CAMP_001,2026-03-17,1,0,0,1,0,0.2,negative,Mid,62,43,0,1
CUST_173639,Standard,Life,Email,CAMP_002,2026-04-11,1,0,0,0,0,0.35,mixed,Low,98,89,0,0
CUST_397246,Premium,Home,SMS,CAMP_001,2026-03-02,1,1,0,0,0,0.65,neutral,Mid,16,94,0,0
CUST_694548,Standard,Life,SMS,CAMP_008,2026-04-01,1,0,0,0,0,0.25,mixed,Low,44,116,1,0
CUST_349681,Standard,Life,Email,CAMP_007,2026-03-20,0,0,0,1,0,0.0,negative,High,61,25,0,1
CUST_032127,Standard,Home,Phone,CAMP_002,2026-02-27,1,0,0,0,0,0.35,mixed,Mid,111,147,0,1
CUST_700056,Standard,Auto,Email,CAMP_006,2026-01-31,0,0,0,0,0,0.0,negative,Low,46,100,1,0
CUST_069053,Standard,Life,SMS,CAMP_005,2026-04-19,1,0,1,0,0,0.6,neutral,Mid,15,107,0,0
CUST_891548,Standard,Home,Email,CAMP_002,2026-04-02,1,0,1,0,0,0.6,neutral,Mid,16,135,0,0
CUST_401495,Standard,Health,SMS,CAMP_010,2026-03-15,1,1,1,0,0,0.9,positive,Mid,24,125,0,0
CUST_052611,Standard,Home,Email,CAMP_010,2026-03-19,0,0,0,0,0,0.0,negative,High,104,77,0,0
CUST_294305,Basic,Auto,SMS,CAMP_008,2026-03-27,1,1,0,0,0,0.65,neutral,High,93,87,0,0
CUST_242148,Standard,Health,Email,CAMP_009,2026-01-31,1,0,0,0,0,0.35,mixed,Low,51,42,0,0
CUST_105787,Standard,Life,Direct Mail,CAMP_006,2026-02-13,0,0,0,0,0,0.0,negative,Low,102,102,0,0
CUST_281891,Standard,Life,Email,CAMP_009,2026-04-29,0,0,0,0,0,0.0,negative,Low,111,36,1,1
CUST_757888,Premium,Health,Direct Mail,CAMP_006,2026-01-30,0,0,0,0,0,0.0,negative,Mid,105,115,0,0
CUST_113633,Standard,Health,Direct Mail,CAMP_002,2026-02-08,0,0,1,0,0,0.25,mixed,High,1,75,0,0
CUST_568732,Premium,Health,Email,CAMP_002,2026-04-28,0,0,0,0,0,0.0,negative,Mid,12,42,0,1
CUST_152229,Basic,Health,Email,CAMP_009,2026-04-10,1,1,0,0,0,0.65,neutral,Low,88,86,0,0
CUST_818180,Standard,Home,Email,CAMP_005,2026-03-26,0,0,0,0,0,0.0,negative,High,46,169,0,1
CUST_870273,Basic,Auto,Direct Mail,CAMP_008,2026-04-22,0,0,0,0,0,0.0,negative,Mid,20,101,0,0
CUST_663634,Premium,Life,SMS,CAMP_002,2026-04-01,1,0,0,1,0,0.2,negative,Low,78,62,0,1
CUST_839585,Standard,Health,SMS,CAMP_005,2026-02-06,1,0,1,0,0,0.6,neutral,High,43,81,0,0
CUST_605098,Standard,Health,Email,CAMP_001,2026-02-02,1,0,0,0,0,0.35,mixed,Low,111,109,0,0
CUST_482900,Standard,Life,Phone,CAMP_003,2026-04-18,1,1,0,0,0,0.65,neutral,Mid,70,27,0,0
CUST_368056,Basic,Life,Email,CAMP_002,2026-03-08,0,0,0,0,0,0.0,negative,Mid,29,101,1,0
CUST_475379,Basic,Life,Email,CAMP_003,2026-03-02,0,0,0,0,0,0.0,negative,High,113,6,0,1
CUST_289018,Basic,Auto,Email,CAMP_007,2026-02-23,0,0,1,0,0,0.25,mixed,Low,73,154,0,0
CUST_198452,Premium,Auto,SMS,CAMP_001,2026-04-11,1,0,1,0,0,0.6,neutral,Low,36,110,0,0
CUST_717025,Basic,Auto,Phone,CAMP_002,2026-04-15,1,0,0,0,0,0.35,mixed,Mid,18,20,0,0
CUST_715335,Premium,Health,Phone,CAMP_007,2026-03-26,0,0,1,0,0,0.25,mixed,High,67,84,0,0
CUST_737302,Basic,Health,Email,CAMP_002,2026-03-14,1,0,0,0,0,0.35,mixed,Low,90,160,0,1
CUST_893814,Standard,Home,Email,CAMP_006,2026-03-23,0,0,1,0,0,0.25,mixed,Low,101,174,0,0
CUST_989852,Standard,Home,Phone,CAMP_009,2026-03-04,0,0,0,0,0,0.0,negative,High,16,24,0,1
CUST_487062,Premium,Home,SMS,CAMP_008,2026-03-03,1,0,1,0,0,0.6,neutral,Mid,52,48,0,0
CUST_052449,Premium,Auto,Email,CAMP_002,2026-02-11,0,0,1,0,0,0.25,mixed,Low,120,26,0,0
CUST_751985,Standard,Home,Email,CAMP_002,2026-03-12,0,0,0,0,0,0.0,negative,Low,80,66,0,0
CUST_148576,Basic,Home,SMS,CAMP_008,2026-03-04,1,1,0,0,0,0.65,neutral,Mid,12,156,0,0
CUST_375812,Basic,Life,Direct Mail,CAMP_004,2026-02-23,0,0,0,0,0,0.0,negative,Mid,111,127,0,1
CUST_742875,Basic,Health,SMS,CAMP_005,2026-03-02,0,0,0,0,0,0.0,negative,Mid,83,46,0,0
CUST_259138,Premium,Auto,Email,CAMP_005,2026-04-02,0,0,0,0,0,0.0,negative,Mid,56,58,0,0
CUST_952319,Standard,Home,Phone,CAMP_006,2026-04-10,1,1,0,0,0,0.65,neutral,Low,94,110,0,0
CUST_111403,Standard,Health,Email,CAMP_005,2026-04-12,0,0,0,0,0,0.0,negative,High,78,108,0,0
CUST_523250,Standard,Health,Phone,CAMP_001,2026-04-16,1,0,0,0,0,0.35,mixed,Low,31,83,0,0
CUST_610122,Standard,Health,Email,CAMP_001,2026-04-28,0,0,1,0,0,0.25,mixed,High,96,76,0,0
CUST_542469,Standard,Life,Email,CAMP_001,2026-03-04,0,0,0,0,0,0.0,negative,Low,31,169,0,1
CUST_776345,Standard,Auto,SMS,CAMP_003,2026-04-20,1,0,0,0,0,0.35,mixed,Low,28,91,0,0
CUST_760973,Premium,Health,Email,CAMP_009,2026-03-07,0,0,0,0,0,0.0,negative,Low,72,141,0,1
CUST_398695,Standard,Life,Email,CAMP_010,2026-04-14,0,0,1,0,0,0.25,mixed,Low,3,173,0,0
CUST_923069,Standard,Health,SMS,CAMP_005,2026-04-27,0,0,0,0,0,0.0,negative,Mid,76,60,0,0
CUST_646307,Premium,Health,Phone,CAMP_001,2026-04-10,0,0,0,0,0,0.0,negative,Mid,67,140,0,1
CUST_424167,Basic,Home,Phone,CAMP_001,2026-03-04,1,0,0,0,0,0.35,mixed,High,87,147,0,1
CUST_282770,Standard,Auto,Email,CAMP_009,2026-03-04,1,0,0,0,0,0.35,mixed,Mid,20,39,0,0
CUST_610390,Basic,Life,Email,CAMP_004,2026-03-27,1,0,1,0,0,0.6,neutral,Mid,70,40,0,0
CUST_394666,Standard,Home,SMS,CAMP_009,2026-04-29,0,0,0,0,1,0.0,negative,Low,53,29,0,1
CUST_527816,Basic,Auto,Email,CAMP_006,2026-02-10,1,0,0,0,0,0.35,mixed,High,21,111,0,0
CUST_096868,Basic,Home,Email,CAMP_009,2026-02-21,0,0,0,0,0,0.0,negative,Low,55,137,0,1
CUST_863802,Basic,Health,Phone,CAMP_002,2026-03-09,0,0,0,0,0,0.0,negative,Low,111,136,0,1
CUST_673711,Standard,Home,Direct Mail,CAMP_009,2026-04-12,0,0,0,0,0,0.0,negative,Low,99,70,0,0
CUST_227145,Standard,Home,Email,CAMP_006,2026-02-19,0,0,0,0,0,0.0,negative,Low,20,127,0,1
CUST_764808,Premium,Life,Phone,CAMP_005,2026-03-11,1,0,0,0,0,0.35,mixed,Mid,102,5,0,0
CUST_277311,Standard,Life,SMS,CAMP_006,2026-02-20,0,0,0,0,0,0.0,negative,Low,68,118,0,0
CUST_011627,Premium,Home,Email,CAMP_004,2026-04-03,0,0,0,0,0,0.0,negative,Low,6,85,0,0
CUST_874635,Standard,Health,SMS,CAMP_007,2026-02-19,0,0,0,0,0,0.0,negative,High,111,150,0,1
CUST_280033,Premium,Life,Email,CAMP_008,2026-02-06,1,1,0,0,0,0.65,neutral,Low,64,175,0,0
CUST_147718,Standard,Auto,Email,CAMP_009,2026-03-13,1,0,0,1,0,0.2,negative,Mid,110,100,0,1
CUST_021942,Premium,Home,Direct Mail,CAMP_010,2026-01-29,1,0,1,0,0,0.6,neutral,Low,12,112,0,0
CUST_053090,Standard,Health,SMS,CAMP_005,2026-02-24,0,0,1,0,0,0.25,mixed,High,21,168,0,0
CUST_432466,Basic,Auto,Email,CAMP_008,2026-04-26,0,0,1,0,0,0.25,mixed,Mid,109,62,0,0
CUST_067665,Basic,Auto,SMS,CAMP_009,2026-04-13,0,0,0,0,0,0.0,negative,Low,29,26,0,1
CUST_995792,Standard,Life,Direct Mail,CAMP_001,2026-03-27,0,0,1,0,0,0.25,mixed,High,66,91,0,0
CUST_157542,Standard,Home,Email,CAMP_005,2026-03-10,1,1,0,0,0,0.65,neutral,Mid,73,64,0,0
CUST_059137,Standard,Home,Direct Mail,CAMP_008,2026-04-12,1,0,0,1,0,0.2,negative,Low,114,114,0,1
CUST_169568,Standard,Home,Phone,CAMP_005,2026-02-02,1,0,0,1,0,0.2,negative,Mid,41,141,0,1
CUST_959968,Standard,Auto,Email,CAMP_002,2026-03-09,0,0,0,0,0,0.0,negative,Mid,91,91,1,0
CUST_400389,Standard,Home,SMS,CAMP_007,2026-03-09,1,0,0,0,0,0.35,mixed,Low,88,55,0,0
CUST_905427,Basic,Auto,SMS,CAMP_005,2026-01-30,1,0,1,0,0,0.6,neutral,Low,85,102,0,0
CUST_989465,Premium,Life,Phone,CAMP_007,2026-02-07,1,1,1,0,1,0.9,positive,Low,63,80,0,1
CUST_422629,Basic,Life,Email,CAMP_001,2026-03-09,1,0,0,0,0,0.35,mixed,Mid,9,33,0,0
CUST_600254,Standard,Health,Email,CAMP_001,2026-02-11,1,0,1,1,0,0.45,neutral,High,32,139,0,1
CUST_197268,Standard,Auto,Email,CAMP_007,2026-04-29,1,0,0,1,0,0.2,negative,Mid,68,60,0,1
CUST_728386,Basic,Home,SMS,CAMP_010,2026-02-10,1,0,1,0,0,0.6,neutral,High,50,97,0,0
CUST_812407,Premium,Home,Phone,CAMP_007,2026-01-31,0,0,0,0,1,0.0,negative,Low,23,164,1,1
CUST_786299,Basic,Life,Phone,CAMP_010,2026-04-11,0,0,0,0,0,0.0,negative,Mid,83,33,0,1
CUST_492765,Standard,Life,SMS,CAMP_009,2026-03-06,0,0,0,0,0,0.0,negative,High,56,77,0,0
CUST_750656,Premium,Health,Email,CAMP_003,2026-03-09,0,0,1,0,0,0.25,mixed,Mid,95,31,0,0
CUST_919406,Premium,Health,Email,CAMP_002,2026-02-22,1,0,0,0,0,0.35,mixed,Low,66,79,0,0
CUST_963429,Basic,Health,Phone,CAMP_006,2026-01-29,1,0,0,0,0,0.35,mixed,Low,45,54,0,0
CUST_959347,Standard,Auto,SMS,CAMP_007,2026-04-04,1,1,1,0,0,0.9,positive,Low,14,165,0,0
CUST_205653,Basic,Auto,Phone,CAMP_008,2026-03-16,1,0,0,0,0,0.35,mixed,Mid,13,54,0,0
CUST_900087,Basic,Health,Email,CAMP_006,2026-03-06,1,0,0,0,1,0.35,mixed,High,61,111,0,1
CUST_432448,Standard,Health,Email,CAMP_010,2026-02-16,0,0,0,0,0,0.0,negative,Low,43,24,0,1
CUST_901056,Standard,Home,Direct Mail,CAMP_009,2026-02-10,1,0,1,0,0,0.6,neutral,Low,87,82,0,0
CUST_669357,Basic,Auto,Email,CAMP_006,2026-04-04,1,1,1,0,0,0.9,positive,Low,76,151,0,0
CUST_909652,Basic,Life,Email,CAMP_006,2026-02-04,0,0,0,0,0,0.0,negative,Mid,35,121,0,1
